# T/K; Cv/J*K^-1
#           T           tot           vib           rot         trans          elec            mf          indi
 4.130000E+02  3.716221E+01  3.356323E+01  1.799489E+00  1.799489E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.135000E+02  3.718108E+01  3.357653E+01  1.802272E+00  1.802272E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.140000E+02  3.719990E+01  3.358975E+01  1.805074E+00  1.805074E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.145000E+02  3.721867E+01  3.360288E+01  1.807896E+00  1.807896E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.150000E+02  3.723740E+01  3.361592E+01  1.810738E+00  1.810738E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.155000E+02  3.725608E+01  3.362888E+01  1.813599E+00  1.813599E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.160000E+02  3.727471E+01  3.364175E+01  1.816479E+00  1.816479E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.165000E+02  3.729329E+01  3.365453E+01  1.819379E+00  1.819379E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.170000E+02  3.731182E+01  3.366723E+01  1.822298E+00  1.822298E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.175000E+02  3.733031E+01  3.367984E+01  1.825236E+00  1.825236E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.180000E+02  3.734875E+01  3.369236E+01  1.828194E+00  1.828194E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.185000E+02  3.736714E+01  3.370480E+01  1.831170E+00  1.831170E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.190000E+02  3.738548E+01  3.371715E+01  1.834165E+00  1.834165E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.195000E+02  3.740378E+01  3.372942E+01  1.837179E+00  1.837179E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.200000E+02  3.742202E+01  3.374160E+01  1.840211E+00  1.840211E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.205000E+02  3.744022E+01  3.375369E+01  1.843263E+00  1.843263E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.210000E+02  3.745837E+01  3.376570E+01  1.846332E+00  1.846332E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.215000E+02  3.747647E+01  3.377763E+01  1.849420E+00  1.849420E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.220000E+02  3.749452E+01  3.378947E+01  1.852526E+00  1.852526E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.225000E+02  3.751252E+01  3.380122E+01  1.855650E+00  1.855650E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.230000E+02  3.753047E+01  3.381289E+01  1.858792E+00  1.858792E+00  0.000000E+00  0.000000E+00  0.000000E+00
 4.235000E+02  2.583966E+01  1.008332E+00  1.241566E+01  1.241566E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.240000E+02  2.584299E+01  1.011045E+00  1.241597E+01  1.241597E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.245000E+02  2.584633E+01  1.013774E+00  1.241628E+01  1.241628E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.250000E+02  2.584968E+01  1.016519E+00  1.241658E+01  1.241658E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.255000E+02  2.585305E+01  1.019279E+00  1.241688E+01  1.241688E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.260000E+02  2.585642E+01  1.022054E+00  1.241718E+01  1.241718E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.265000E+02  2.585980E+01  1.024845E+00  1.241748E+01  1.241748E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.270000E+02  2.586320E+01  1.027650E+00  1.241777E+01  1.241777E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.275000E+02  2.586660E+01  1.030471E+00  1.241807E+01  1.241807E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.280000E+02  2.587002E+01  1.033306E+00  1.241835E+01  1.241835E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.285000E+02  2.587344E+01  1.036157E+00  1.241864E+01  1.241864E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.290000E+02  2.587687E+01  1.039022E+00  1.241893E+01  1.241893E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.295000E+02  2.588032E+01  1.041901E+00  1.241921E+01  1.241921E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.300000E+02  2.588377E+01  1.044795E+00  1.241949E+01  1.241949E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.305000E+02  2.588724E+01  1.047703E+00  1.241977E+01  1.241977E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.310000E+02  2.589071E+01  1.050626E+00  1.242004E+01  1.242004E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.315000E+02  2.589419E+01  1.053562E+00  1.242031E+01  1.242031E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.320000E+02  2.589768E+01  1.056513E+00  1.242059E+01  1.242059E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.325000E+02  2.590119E+01  1.059478E+00  1.242085E+01  1.242085E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.330000E+02  2.590470E+01  1.062456E+00  1.242112E+01  1.242112E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.335000E+02  2.590822E+01  1.065448E+00  1.242139E+01  1.242139E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.340000E+02  2.591175E+01  1.068454E+00  1.242165E+01  1.242165E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.345000E+02  2.591529E+01  1.071474E+00  1.242191E+01  1.242191E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.350000E+02  2.591884E+01  1.074507E+00  1.242217E+01  1.242217E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.355000E+02  2.592240E+01  1.077553E+00  1.242242E+01  1.242242E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.360000E+02  2.592597E+01  1.080612E+00  1.242268E+01  1.242268E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.365000E+02  2.592954E+01  1.083685E+00  1.242293E+01  1.242293E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.370000E+02  2.593313E+01  1.086771E+00  1.242318E+01  1.242318E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.375000E+02  2.593672E+01  1.089869E+00  1.242343E+01  1.242343E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.380000E+02  2.594033E+01  1.092981E+00  1.242367E+01  1.242367E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.385000E+02  2.594394E+01  1.096106E+00  1.242392E+01  1.242392E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.390000E+02  2.594756E+01  1.099243E+00  1.242416E+01  1.242416E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.395000E+02  2.595119E+01  1.102393E+00  1.242440E+01  1.242440E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.400000E+02  2.595483E+01  1.105555E+00  1.242464E+01  1.242464E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.405000E+02  2.595848E+01  1.108730E+00  1.242488E+01  1.242488E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.410000E+02  2.596214E+01  1.111917E+00  1.242511E+01  1.242511E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.415000E+02  2.596581E+01  1.115117E+00  1.242534E+01  1.242534E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.420000E+02  2.596948E+01  1.118329E+00  1.242558E+01  1.242558E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.425000E+02  2.597316E+01  1.121553E+00  1.242581E+01  1.242581E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.430000E+02  2.597686E+01  1.124789E+00  1.242603E+01  1.242603E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.435000E+02  2.598056E+01  1.128037E+00  1.242626E+01  1.242626E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.440000E+02  2.598426E+01  1.131297E+00  1.242648E+01  1.242648E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.445000E+02  2.598798E+01  1.134568E+00  1.242671E+01  1.242671E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.450000E+02  2.599171E+01  1.137852E+00  1.242693E+01  1.242693E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.455000E+02  2.599544E+01  1.141147E+00  1.242715E+01  1.242715E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.460000E+02  2.599918E+01  1.144454E+00  1.242736E+01  1.242736E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.465000E+02  2.600293E+01  1.147772E+00  1.242758E+01  1.242758E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.470000E+02  2.600669E+01  1.151102E+00  1.242780E+01  1.242780E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.475000E+02  2.601046E+01  1.154443E+00  1.242801E+01  1.242801E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.480000E+02  2.601423E+01  1.157795E+00  1.242822E+01  1.242822E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.485000E+02  2.601802E+01  1.161159E+00  1.242843E+01  1.242843E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.490000E+02  2.602181E+01  1.164534E+00  1.242864E+01  1.242864E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.495000E+02  2.602561E+01  1.167919E+00  1.242884E+01  1.242884E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.500000E+02  2.602941E+01  1.171316E+00  1.242905E+01  1.242905E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.505000E+02  2.603323E+01  1.174724E+00  1.242925E+01  1.242925E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.510000E+02  2.603705E+01  1.178143E+00  1.242945E+01  1.242945E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.515000E+02  2.604088E+01  1.181572E+00  1.242965E+01  1.242965E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.520000E+02  2.604472E+01  1.185012E+00  1.242985E+01  1.242985E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.525000E+02  2.604856E+01  1.188463E+00  1.243005E+01  1.243005E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.530000E+02  2.605242E+01  1.191925E+00  1.243025E+01  1.243025E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.535000E+02  2.605628E+01  1.195396E+00  1.243044E+01  1.243044E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.540000E+02  2.606015E+01  1.198879E+00  1.243063E+01  1.243063E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.545000E+02  2.606402E+01  1.202372E+00  1.243083E+01  1.243083E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.550000E+02  2.606791E+01  1.205875E+00  1.243102E+01  1.243102E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.555000E+02  2.607180E+01  1.209388E+00  1.243121E+01  1.243121E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.560000E+02  2.607570E+01  1.212912E+00  1.243139E+01  1.243139E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.565000E+02  2.607961E+01  1.216445E+00  1.243158E+01  1.243158E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.570000E+02  2.608352E+01  1.219989E+00  1.243176E+01  1.243176E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.575000E+02  2.608744E+01  1.223543E+00  1.243195E+01  1.243195E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.580000E+02  2.609137E+01  1.227107E+00  1.243213E+01  1.243213E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.585000E+02  2.609530E+01  1.230680E+00  1.243231E+01  1.243231E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.590000E+02  2.609925E+01  1.234264E+00  1.243249E+01  1.243249E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.595000E+02  2.610320E+01  1.237857E+00  1.243267E+01  1.243267E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.600000E+02  2.610715E+01  1.241460E+00  1.243285E+01  1.243285E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.605000E+02  2.611112E+01  1.245072E+00  1.243302E+01  1.243302E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.610000E+02  2.611509E+01  1.248694E+00  1.243320E+01  1.243320E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.615000E+02  2.611907E+01  1.252326E+00  1.243337E+01  1.243337E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.620000E+02  2.612305E+01  1.255967E+00  1.243354E+01  1.243354E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.625000E+02  2.612705E+01  1.259618E+00  1.243371E+01  1.243371E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.630000E+02  2.613105E+01  1.263277E+00  1.243388E+01  1.243388E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.635000E+02  2.613505E+01  1.266947E+00  1.243405E+01  1.243405E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.640000E+02  2.613907E+01  1.270625E+00  1.243422E+01  1.243422E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.645000E+02  2.614309E+01  1.274312E+00  1.243439E+01  1.243439E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.650000E+02  2.614711E+01  1.278009E+00  1.243455E+01  1.243455E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.655000E+02  2.615115E+01  1.281715E+00  1.243472E+01  1.243472E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.660000E+02  2.615519E+01  1.285430E+00  1.243488E+01  1.243488E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.665000E+02  2.615923E+01  1.289153E+00  1.243504E+01  1.243504E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.670000E+02  2.616329E+01  1.292886E+00  1.243520E+01  1.243520E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.675000E+02  2.616735E+01  1.296627E+00  1.243536E+01  1.243536E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.680000E+02  2.617141E+01  1.300378E+00  1.243552E+01  1.243552E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.685000E+02  2.617549E+01  1.304137E+00  1.243568E+01  1.243568E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.690000E+02  2.617957E+01  1.307904E+00  1.243583E+01  1.243583E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.695000E+02  2.618365E+01  1.311681E+00  1.243599E+01  1.243599E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.700000E+02  2.618775E+01  1.315465E+00  1.243614E+01  1.243614E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.705000E+02  2.619185E+01  1.319259E+00  1.243629E+01  1.243629E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.710000E+02  2.619595E+01  1.323061E+00  1.243645E+01  1.243645E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.715000E+02  2.620007E+01  1.326871E+00  1.243660E+01  1.243660E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.720000E+02  2.620418E+01  1.330690E+00  1.243675E+01  1.243675E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.725000E+02  2.620831E+01  1.334517E+00  1.243690E+01  1.243690E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.730000E+02  2.621244E+01  1.338352E+00  1.243704E+01  1.243704E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.735000E+02  2.621658E+01  1.342196E+00  1.243719E+01  1.243719E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.740000E+02  2.622072E+01  1.346048E+00  1.243734E+01  1.243734E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.745000E+02  2.622487E+01  1.349908E+00  1.243748E+01  1.243748E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.750000E+02  2.622903E+01  1.353776E+00  1.243763E+01  1.243763E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.755000E+02  2.623319E+01  1.357652E+00  1.243777E+01  1.243777E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.760000E+02  2.623736E+01  1.361536E+00  1.243791E+01  1.243791E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.765000E+02  2.624153E+01  1.365428E+00  1.243805E+01  1.243805E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.770000E+02  2.624571E+01  1.369328E+00  1.243819E+01  1.243819E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.775000E+02  2.624990E+01  1.373235E+00  1.243833E+01  1.243833E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.780000E+02  2.625409E+01  1.377151E+00  1.243847E+01  1.243847E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.785000E+02  2.625829E+01  1.381074E+00  1.243861E+01  1.243861E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.790000E+02  2.626249E+01  1.385005E+00  1.243874E+01  1.243874E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.795000E+02  2.626670E+01  1.388944E+00  1.243888E+01  1.243888E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.800000E+02  2.627092E+01  1.392890E+00  1.243901E+01  1.243901E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.805000E+02  2.627514E+01  1.396844E+00  1.243915E+01  1.243915E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.810000E+02  2.627937E+01  1.400806E+00  1.243928E+01  1.243928E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.815000E+02  2.628360E+01  1.404775E+00  1.243941E+01  1.243941E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.820000E+02  2.628784E+01  1.408751E+00  1.243954E+01  1.243954E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.825000E+02  2.629208E+01  1.412735E+00  1.243967E+01  1.243967E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.830000E+02  2.629633E+01  1.416726E+00  1.243980E+01  1.243980E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.835000E+02  2.630059E+01  1.420725E+00  1.243993E+01  1.243993E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.840000E+02  2.630485E+01  1.424731E+00  1.244006E+01  1.244006E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.845000E+02  2.630912E+01  1.428744E+00  1.244019E+01  1.244019E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.850000E+02  2.631339E+01  1.432764E+00  1.244031E+01  1.244031E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.855000E+02  2.631767E+01  1.436791E+00  1.244044E+01  1.244044E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.860000E+02  2.632195E+01  1.440826E+00  1.244056E+01  1.244056E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.865000E+02  2.632624E+01  1.444867E+00  1.244069E+01  1.244069E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.870000E+02  2.633053E+01  1.448916E+00  1.244081E+01  1.244081E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.875000E+02  2.633483E+01  1.452972E+00  1.244093E+01  1.244093E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.880000E+02  2.633914E+01  1.457034E+00  1.244105E+01  1.244105E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.885000E+02  2.634345E+01  1.461104E+00  1.244117E+01  1.244117E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.890000E+02  2.634777E+01  1.465180E+00  1.244129E+01  1.244129E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.895000E+02  2.635209E+01  1.469263E+00  1.244141E+01  1.244141E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.900000E+02  2.635641E+01  1.473353E+00  1.244153E+01  1.244153E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.905000E+02  2.636075E+01  1.477450E+00  1.244165E+01  1.244165E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.910000E+02  2.636508E+01  1.481554E+00  1.244176E+01  1.244176E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.915000E+02  2.636943E+01  1.485664E+00  1.244188E+01  1.244188E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.920000E+02  2.637377E+01  1.489781E+00  1.244200E+01  1.244200E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.925000E+02  2.637813E+01  1.493904E+00  1.244211E+01  1.244211E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.930000E+02  2.638248E+01  1.498034E+00  1.244222E+01  1.244222E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.935000E+02  2.638685E+01  1.502170E+00  1.244234E+01  1.244234E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.940000E+02  2.639121E+01  1.506314E+00  1.244245E+01  1.244245E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.945000E+02  2.639559E+01  1.510463E+00  1.244256E+01  1.244256E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.950000E+02  2.639997E+01  1.514619E+00  1.244267E+01  1.244267E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.955000E+02  2.640435E+01  1.518781E+00  1.244278E+01  1.244278E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.960000E+02  2.640874E+01  1.522950E+00  1.244289E+01  1.244289E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.965000E+02  2.641313E+01  1.527125E+00  1.244300E+01  1.244300E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.970000E+02  2.641753E+01  1.531306E+00  1.244311E+01  1.244311E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.975000E+02  2.642193E+01  1.535494E+00  1.244322E+01  1.244322E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.980000E+02  2.642634E+01  1.539687E+00  1.244333E+01  1.244333E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.985000E+02  2.643075E+01  1.543887E+00  1.244343E+01  1.244343E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.990000E+02  2.643517E+01  1.548093E+00  1.244354E+01  1.244354E+01  0.000000E+00  0.000000E+00  0.000000E+00
 4.995000E+02  2.643959E+01  1.552305E+00  1.244364E+01  1.244364E+01  0.000000E+00  0.000000E+00  0.000000E+00
 5.000000E+02  2.644402E+01  1.556524E+00  1.244375E+01  1.244375E+01  0.000000E+00  0.000000E+00  0.000000E+00
